space_id,property_id,apartment_name,room_name,occupancy_type,security_deposit,date_available,status,created_at,updated_at,mo3_price,mo6_price,mo9_price,mo12_price,bedroom_count,bath_count,min_price,max_price
10117,e855b881439,827,827,coliving,,3000-01-01,On Notice (Unavailable),2021-06-24 18:48:15.996004,2022-02-02 20:40:51.567479,1950,1900,1900,1800,1,1,1800,1950
10126,e855b881439,917,917,coliving,,2022-03-01,On Notice (Available),2021-06-24 18:48:16.115866,2022-02-02 22:21:05.008622,2100,2050,2050,1950,1,1,1950,2100
10140,e855b881439,916,916,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:16.27437,2021-11-08 19:59:25.84326,2200,2150,2150,2050,1,1,2050,2200
10142,e855b881439,940,940,coliving,,3000-01-01,Vacant Ready (Available),2021-06-24 18:48:16.294712,2021-12-16 17:47:02.663598,2350,2300,2300,2200,1,1,2200,2350
10133,e855b881439,903,903,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:16.197059,2022-01-24 15:15:16.973115,2350,2300,2300,2200,1,1,2200,2350
10235,e855b881439,923,923,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:17.302272,2021-11-08 19:59:25.808097,1950,1900,1900,1800,1,1,1800,1950
10234,e855b881439,933,933,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:17.292813,2022-01-20 15:19:53.736537,1950,1950,1950,1950,1,1,1950,1950
10145,e855b881439,921,921,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:16.326104,2021-11-08 19:59:25.866805,1950,1900,1900,1800,1,1,1800,1950
10233,e855b881439,839,839,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:17.282898,2021-11-08 19:59:25.784899,2100,2050,2050,1950,1,1,1950,2100
10231,e855b881439,937,937,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:17.263015,2021-12-22 17:59:56.920021,2250,2200,2200,2100,1,1,2100,2250
10230,e855b881439,932,932,coliving,,3000-01-01,Vacant Ready (Available),2021-06-24 18:48:17.252848,2022-01-14 23:33:29.733082,2200,2150,2150,2050,1,1,2050,2200
10229,e855b881439,717,717,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:17.242392,2021-11-29 21:54:25.299398,1800,1800,1800,1800,1,1,1800,1800
10226,e855b881439,709,709,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:17.212746,2021-11-25 02:36:26.552571,1800,1800,1800,1800,1,1,1800,1800
10218,e855b881439,920,920,coliving,,3000-01-01,Vacant Ready (Available),2021-06-24 18:48:17.135182,2021-12-16 17:47:02.530985,2250,2200,2200,2100,1,1,2100,2250
10168,e855b881439,729,729,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:16.571826,2021-12-28 17:36:43.192538,1800,1800,1800,1800,1,1,1800,1800
10165,e855b881439,720,720,coliving,,3000-01-01,Vacant Ready (Available),2021-06-24 18:48:16.542886,2021-12-16 17:47:02.246683,2250,2200,2200,2100,1,1,2100,2250
10148,e855b881439,723,723,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:16.357364,2021-11-29 21:54:25.013073,1800,1800,1800,1800,1,1,1800,1800
10143,e855b881439,711,711,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:16.306574,2021-11-25 02:36:26.261859,1950,1950,1950,1950,1,1,1950,1950
10127,e855b881439,913,913,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:16.127813,2021-11-08 19:59:24.880678,2100,2050,2050,1950,1,1,1950,2100
10149,e855b881439,725,725,coliving,,2022-01-22,Vacant Ready (Available),2021-06-24 18:48:16.367247,2022-01-25 21:45:41.734991,1800,1800,1800,1800,1,1,1800,1800
10167,e855b881439,728,728,coliving,,3000-01-01,Vacant Ready (Available),2021-06-24 18:48:16.561977,2021-12-16 17:47:02.258736,2200,2200,2200,2200,1,1,2200,2200
10221,e855b881439,931,931,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:17.163727,2021-11-08 19:59:25.706271,2350,2300,2300,2200,1,1,2200,2350
10217,e855b881439,918,918,coliving,,3000-01-01,Vacant Ready (Available),2021-06-24 18:48:17.125457,2021-12-16 17:47:02.520662,2350,2300,2300,2200,1,1,2200,2350
10213,e855b881439,907,907,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:17.087724,2021-11-08 19:59:25.623118,2250,2200,2200,2100,1,1,2100,2250
10207,e855b881439,842,842,coliving,,3000-01-01,Vacant Ready (Available),2021-06-24 18:48:17.013362,2021-12-16 18:12:19.855098,2350,2300,2300,2200,1,1,2200,2350
10130,e855b881439,911,911,coliving,,2022-02-20,On Notice (Available),2021-06-24 18:48:16.162722,2022-01-14 19:24:36.865901,2100,2050,2050,1950,1,1,1950,2100
10215,e855b881439,909,909,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:17.10631,2022-01-31 15:50:48.619333,1950,1900,1900,1800,1,1,1800,1950
10193,e855b881439,814,814,coliving,,3000-01-01,Vacant Ready (Available),2021-06-24 18:48:16.835969,2021-12-16 17:47:02.411704,2350,2300,2300,2200,1,1,2200,2350
10192,e855b881439,813,813,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:16.824563,2021-11-08 19:59:25.42794,2100,2050,2050,1950,1,1,1950,2100
10191,e855b881439,812,812,coliving,,3000-01-01,Vacant Ready (Available),2021-06-24 18:48:16.814727,2021-12-16 17:47:02.397773,2350,2300,2300,2200,1,1,2200,2350
10187,e855b881439,807,807,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:16.767059,2021-11-08 19:59:25.389167,2250,2200,2200,2100,1,1,2100,2250
10186,e855b881439,806,806,coliving,,3000-01-01,Vacant Ready (Available),2021-06-24 18:48:16.756524,2021-12-16 17:47:02.37261,2350,2300,2300,2200,1,1,2200,2350
10174,e855b881439,735,735,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:16.633713,2021-11-29 22:14:22.437675,2100,2100,2100,2100,1,1,2100,2100
10139,e855b881439,715,715,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:16.264038,2021-11-25 02:36:26.249845,1950,1950,1950,1950,1,1,1950,1950
10137,e855b881439,841,841,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:16.243427,2021-11-08 19:59:24.925062,2100,2050,2050,1950,1,1,1950,2100
10131,e855b881439,936,936,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:16.173497,2021-11-08 19:59:24.903036,2350,2300,2300,2200,1,1,2200,2350
10128,e855b881439,833,833,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:16.141512,2021-11-08 19:59:24.892465,2100,2050,2050,1950,1,1,1950,2100
10161,e855b881439,713,713,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:16.497375,2021-11-25 02:36:26.36813,1950,1950,1950,1950,1,1,1950,1950
10160,e855b881439,712,712,coliving,,3000-01-01,Vacant Ready (Available),2021-06-24 18:48:16.486851,2021-12-16 17:47:02.224364,2200,2200,2200,2200,1,1,2200,2200
10159,e855b881439,710,710,coliving,,3000-01-01,Vacant Ready (Available),2021-06-24 18:48:16.470383,2021-12-16 18:12:19.696676,2200,2200,2200,2200,1,1,2200,2200
10152,e855b881439,702,702,coliving,,3000-01-01,Vacant Ready (Available),2021-06-24 18:48:16.396524,2021-12-16 17:47:02.173377,2200,2200,2200,2200,1,1,2200,2200
10154,e855b881439,704,704,coliving,,3000-01-01,Vacant Ready (Available),2021-06-24 18:48:16.419337,2021-12-16 17:47:02.187241,2200,2200,2200,2200,1,1,2200,2200
10225,e855b881439,941,941,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:17.203062,2022-01-03 17:51:22.854,2250,2200,2200,2100,1,1,2100,2250
10232,e855b881439,928,928,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:17.273084,2021-11-08 19:59:26.054872,2350,2300,2300,2200,1,1,2200,2350
10153,e855b881439,703,703,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:16.408816,2021-11-25 02:36:26.297801,2100,2100,2100,2100,1,1,2100,2100
10132,e855b881439,938,938,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:16.184944,2021-12-06 17:34:06.204629,2350,2300,2300,2200,1,1,2200,2350
10144,e855b881439,727,727,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:16.316437,2021-11-30 23:27:52.41301,1800,1800,1800,1800,1,1,1800,1800
10129,e855b881439,815,815,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:16.152663,2021-12-07 20:04:41.761942,2100,2050,2050,1950,1,1,1950,2100
10146,e855b881439,800,800,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:16.337864,2022-01-05 18:01:06.384116,2200,2150,2150,2050,1,1,2050,2200
10212,e855b881439,906,906,coliving,,3000-01-01,Vacant Ready (Available),2021-06-24 18:48:17.077895,2021-12-16 18:12:19.976635,2350,2300,2300,2200,1,1,2200,2350
10134,e855b881439,919,919,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:16.20835,2021-11-08 19:59:25.957795,2100,2050,2050,1950,1,1,1950,2100
10227,e855b881439,737,737,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:17.222648,2022-01-18 15:50:19.235488,2100,2100,2100,2100,1,1,2100,2100
10147,e855b881439,900,900,coliving,,2022-02-09,Vacant Ready (Available),2021-06-24 18:48:16.347529,2022-02-02 18:01:17.232059,2350,2300,2300,2200,1,1,2200,2350
10136,e855b881439,912,912,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:16.233339,2021-11-08 19:59:25.898236,2350,2300,2300,2200,1,1,2200,2350
10223,e855b881439,935,935,coliving,,3000-01-01,Vacant Ready (Available),2021-06-24 18:48:17.182446,2021-12-16 17:47:02.673209,2250,2200,2200,2100,1,1,2100,2250
10224,e855b881439,942,942,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:17.192974,2021-11-08 19:59:25.919236,2350,2300,2300,2200,1,1,2200,2350
10222,e855b881439,934,934,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:17.173018,2021-11-08 19:59:25.716244,2350,2300,2300,2200,1,1,2200,2350
10211,e855b881439,905,905,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:17.066166,2021-11-08 19:59:25.612754,2250,2200,2200,2100,1,1,2100,2250
10210,e855b881439,904,904,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:17.054397,2021-11-08 19:59:25.603928,2350,2300,2300,2200,1,1,2200,2350
10119,e855b881439,927,927,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:16.026049,2022-01-06 21:10:43.238546,1950,1900,1900,1800,1,1,1800,1950
10209,e855b881439,902,902,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:17.042261,2021-11-08 19:59:25.594553,2350,2300,2300,2200,1,1,2200,2350
10236,e855b881439,914,914,coliving,,3000-01-01,Vacant Ready (Available),2021-06-24 18:48:17.316064,2022-01-21 04:03:35.169736,2350,2300,2300,2200,1,1,2200,2350
10208,e855b881439,901,901,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:17.024334,2021-11-08 19:59:25.585055,2250,2200,2200,2100,1,1,2100,2250
10205,e855b881439,838,838,coliving,,3000-01-01,Vacant Ready (Available),2021-06-24 18:48:16.979331,2021-12-16 18:12:19.840903,2350,2300,2300,2200,1,1,2200,2350
10204,e855b881439,837,837,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:16.965391,2021-11-08 19:59:25.54618,2250,2200,2200,2100,1,1,2100,2250
10203,e855b881439,836,836,coliving,,3000-01-01,Vacant Ready (Available),2021-06-24 18:48:16.952787,2021-12-16 18:12:19.824924,2350,2300,2300,2200,1,1,2200,2350
10201,e855b881439,834,834,coliving,,3000-01-01,Vacant Ready (Available),2021-06-24 18:48:16.927557,2021-12-16 17:47:02.474,2350,2300,2300,2200,1,1,2200,2350
10199,e855b881439,830,830,coliving,,3000-01-01,Vacant Ready (Available),2021-06-24 18:48:16.904303,2021-12-16 17:47:02.461841,2350,2300,2300,2200,1,1,2200,2350
10195,e855b881439,818,818,coliving,,3000-01-01,Vacant Ready (Available),2021-06-24 18:48:16.859119,2021-12-16 17:47:02.430826,2350,2300,2300,2200,1,1,2200,2350
10194,e855b881439,816,816,coliving,,3000-01-01,Vacant Ready (Available),2021-06-24 18:48:16.847337,2021-12-16 17:47:02.421571,2350,2300,2300,2200,1,1,2200,2350
10200,e855b881439,831,831,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:16.915209,2021-12-28 17:36:43.025943,2250,2200,2200,2100,1,1,2100,2250
10189,e855b881439,810,810,coliving,,3000-01-01,Vacant Ready (Available),2021-06-24 18:48:16.791395,2021-11-08 19:59:25.40768,2350,2300,2300,2200,1,1,2200,2350
10188,e855b881439,808,808,coliving,,3000-01-01,Vacant Ready (Available),2021-06-24 18:48:16.77667,2021-12-16 17:47:02.385399,2200,2150,2150,2050,1,1,2050,2200
10184,e855b881439,804,804,coliving,,3000-01-01,Vacant Ready (Available),2021-06-24 18:48:16.736526,2021-12-16 17:47:02.35906,2350,2300,2300,2200,1,1,2200,2350
10185,e855b881439,805,805,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:16.74625,2021-11-08 19:59:25.367569,2250,2200,2200,2100,1,1,2100,2250
10182,e855b881439,802,802,coliving,,3000-01-01,Vacant Ready (Available),2021-06-24 18:48:16.716632,2021-12-16 17:47:02.349802,2350,2300,2300,2200,1,1,2200,2350
10179,e855b881439,741,741,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:16.688583,2021-11-29 22:14:22.47803,1950,1950,1950,1950,1,1,1950,1950
10181,e855b881439,801,801,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:16.70756,2021-11-08 19:59:25.338005,2100,2050,2050,1950,1,1,1950,2100
10178,e855b881439,740,740,coliving,,3000-01-01,Vacant Ready (Available),2021-06-24 18:48:16.679093,2021-12-16 17:47:02.325397,2200,2200,2200,2200,1,1,2200,2200
10171,e855b881439,732,732,coliving,,3000-01-01,Vacant Ready (Available),2021-06-24 18:48:16.600799,2021-12-16 17:47:02.282648,2200,2150,2150,2050,1,1,2050,2200
10169,e855b881439,730,730,coliving,,3000-01-01,Vacant Ready (Available),2021-06-24 18:48:16.581788,2021-12-16 17:47:02.268664,2200,2200,2200,2200,1,1,2200,2200
10172,e855b881439,733,733,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:16.613312,2021-12-03 19:41:31.406156,1950,1950,1950,1950,1,1,1950,1950
10164,e855b881439,718,718,coliving,,3000-01-01,Vacant Ready (Available),2021-06-24 18:48:16.532607,2021-12-16 18:12:19.722548,2200,2200,2200,2200,1,1,2200,2200
10163,e855b881439,716,716,coliving,,3000-01-01,Vacant Ready (Available),2021-06-24 18:48:16.522838,2021-12-23 19:05:56.034452,2050,2050,2050,2050,1,1,2050,2050
10157,e855b881439,707,707,coliving,,2022-02-15,On Notice (Available),2021-06-24 18:48:16.449756,2022-01-24 18:55:56.450512,2100,2100,2100,2100,1,1,2100,2100
10155,e855b881439,705,705,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:16.429327,2022-01-03 22:15:13.703915,2100,2100,2100,2100,1,1,2100,2100
10220,e855b881439,930,930,coliving,,3000-01-01,Vacant Ready (Available),2021-06-24 18:48:17.154284,2021-11-08 19:59:25.696344,2350,2300,2300,2200,1,1,2200,2350
10156,e855b881439,706,706,coliving,,3000-01-01,Vacant Ready (Available),2021-06-24 18:48:16.439872,2021-12-16 17:47:02.199199,2200,2200,2200,2200,1,1,2200,2200
10141,e855b881439,719,719,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:16.28474,2021-11-29 21:54:24.999913,1950,1950,1950,1950,1,1,1950,1950
10162,e855b881439,714,714,coliving,,3000-01-01,Vacant Ready (Available),2021-06-24 18:48:16.513051,2021-12-16 18:12:19.711966,2200,2200,2200,2200,1,1,2200,2200
10198,e855b881439,828,828,coliving,,3000-01-01,Vacant Ready (Available),2021-06-24 18:48:16.892893,2021-12-16 17:47:02.449911,2350,2300,2300,2200,1,1,2200,2350
10214,e855b881439,908,908,coliving,,2022-02-05,Vacant Ready (Available),2021-06-24 18:48:17.097057,2022-01-31 17:30:55.559797,2200,2150,2150,2050,1,1,2050,2200
10158,e855b881439,708,708,coliving,,3000-01-01,Vacant Ready (Available),2021-06-24 18:48:16.459667,2021-12-16 17:47:02.211081,2050,2050,2050,2050,1,1,2050,2050
10170,e855b881439,731,731,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:16.591526,2021-11-29 21:54:25.106034,2100,2100,2100,2100,1,1,2100,2100
10138,e855b881439,832,832,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:16.253906,2021-12-02 20:01:04.935387,2200,2150,2150,2050,1,1,2050,2200
10135,e855b881439,823,823,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:16.221565,2021-11-08 19:59:24.915019,1950,1900,1900,1800,1,1,1800,1950
10202,e855b881439,835,835,coliving,,2022-03-07,On Notice (Available),2021-06-24 18:48:16.937743,2022-02-03 00:14:33.876097,2250,2200,2200,2100,1,1,2100,2250
10150,e855b881439,700,700,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:16.376455,2022-01-21 19:19:51.184123,2050,2050,2050,2050,1,1,2050,2050
10219,e855b881439,929,929,coliving,,3000-01-01,On Notice (Unavailable),2021-06-24 18:48:17.145043,2022-01-12 23:43:44.639723,1950,1900,1900,1800,1,1,1800,1950
10121,e855b881439,821,821,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:16.06145,2021-11-18 18:17:47.633015,1950,1900,1900,1800,1,1,1800,1950
10166,e855b881439,721,721,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:16.55287,2021-11-29 21:54:25.071378,1800,1800,1800,1800,1,1,1800,1800
10124,e855b881439,809,809,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:16.093398,2021-11-08 19:59:25.888905,1950,1900,1900,1800,1,1,1800,1950
10228,e855b881439,939,939,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:17.2322,2021-11-08 19:59:25.762261,2250,2200,2200,2100,1,1,2100,2250
10196,e855b881439,819,819,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:16.872475,2021-11-08 19:59:25.46628,2100,2050,2050,1950,1,1,1950,2100
10173,e855b881439,734,734,coliving,,3000-01-01,Vacant Ready (Available),2021-06-24 18:48:16.623316,2021-12-16 17:47:02.293961,2200,2200,2200,2200,1,1,2200,2200
10151,e855b881439,701,701,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:16.38673,2021-11-25 02:36:26.28024,1950,1950,1950,1950,1,1,1950,1950
10177,e855b881439,739,739,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:16.669686,2021-11-29 22:14:22.460929,1950,1950,1950,1950,1,1,1950,1950
10180,e855b881439,742,742,coliving,,3000-01-01,Vacant Ready (Available),2021-06-24 18:48:16.698171,2021-12-16 17:47:02.33666,2200,2200,2200,2200,1,1,2200,2200
10176,e855b881439,738,738,coliving,,3000-01-01,Vacant Ready (Available),2021-06-24 18:48:16.659667,2021-12-16 17:47:02.314408,2200,2200,2200,2200,1,1,2200,2200
10216,e855b881439,910,910,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:17.115766,2021-12-20 19:26:33.640033,2200,2200,2200,2200,1,1,2200,2200
10206,e855b881439,840,840,coliving,,2022-02-07,Vacant Ready (Available),2021-06-24 18:48:16.999806,2022-01-31 17:51:56.711435,2350,2300,2300,2200,1,1,2200,2350
10190,e855b881439,811,811,coliving,,3000-01-01,Occupied (Unavailable),2021-06-24 18:48:16.803619,2021-11-30 23:27:52.400269,2100,2050,2050,1950,1,1,1950,2100
10183,e855b881439,803,803,coliving,,2022-02-07,Vacant Ready (Available),2021-06-24 18:48:16.726515,2022-01-31 17:51:56.700492,2250,2200,2200,2100,1,1,2100,2250
10197,e855b881439,820,820,coliving,,3000-01-01,Vacant Ready (Available),2021-06-24 18:48:16.883006,2021-12-16 17:47:02.441258,2250,2200,2200,2100,1,1,2100,2250
10175,e855b881439,736,736,coliving,,3000-01-01,Vacant Ready (Available),2021-06-24 18:48:16.649304,2021-12-16 17:47:02.306125,2200,2200,2200,2200,1,1,2200,2200
14374,a46823bd816,808,808-2,coliving,,2020-10-24,Vacant Ready (Available),2021-12-02 19:57:19.499136,2022-01-07 19:13:25.510205,1532,1462,1462,1393,4,1,1393,1532
14524,a46823bd816,417,417-1,coliving,,2021-09-10,Vacant Ready (Available),2021-12-02 19:57:21.32193,2022-01-06 22:27:33.970911,1970,1880,1880,1791,2,1,1791,1970
14479,a46823bd816,814,814-1,coliving,,2022-01-10,Vacant Ready (Available),2021-12-02 19:57:20.779915,2021-12-27 07:52:40.00483,1628,1554,1554,1480,5,1,1480,1628
14575,a46823bd816,509,509-2,coliving,,3000-01-01,Vacant Ready (Unavailable),2021-12-02 19:57:21.911743,2022-01-05 19:38:24.063482,1422,1357,1357,1293,4,1,1293,1422
14381,a46823bd816,812,812-2,coliving,,3000-01-01,Occupied (Unavailable),2021-12-02 19:57:19.582586,2021-12-16 19:34:45.336779,1532,1462,1462,1393,4,1,1393,1532
15149,a46823bd816,206,206,traditional,,3000-01-01,Occupied (Unavailable),2021-12-21 22:46:20.127749,2022-01-26 19:18:11.204216,3582,3582,3582,3582,2,1,3582,3582
14659,a46823bd816,219,219-1,coliving,,2021-12-19,Vacant Ready (Available),2021-12-02 19:57:22.946347,2022-01-06 22:27:34.128704,1970,1880,1880,1791,2,1,1791,1970
14660,a46823bd816,219,219-2,coliving,,2021-12-19,Vacant Ready (Available),2021-12-02 19:57:22.958181,2022-01-06 22:27:34.117846,1970,1880,1880,1791,2,1,1791,1970
14661,a46823bd816,521,521-1,coliving,,3000-01-01,Occupied (Unavailable),2021-12-02 19:57:22.970055,2022-01-11 18:07:15.688848,1860,1775,1775,1691,2,1,1691,1860
14650,a46823bd816,420,420-1,coliving,,3000-01-01,Occupied (Unavailable),2021-12-02 19:57:22.831271,2022-01-06 22:27:34.078709,1860,1775,1775,1691,2,1,1691,1860
14642,a46823bd816,713,713-2,coliving,,3000-01-01,Occupied (Unavailable),2021-12-02 19:57:22.709604,2022-01-06 22:27:34.030367,1915,1828,1828,1741,2,1,1741,1915
14624,a46823bd816,321,321-2,coliving,,3000-01-01,Occupied (Unavailable),2021-12-02 19:57:22.497779,2022-01-06 22:27:33.924313,1860,1775,1775,1691,2,1,1691,1860
14623,a46823bd816,321,321-1,coliving,,3000-01-01,Occupied (Unavailable),2021-12-02 19:57:22.485996,2022-01-06 22:27:33.914665,1860,1775,1775,1691,2,1,1691,1860
14618,a46823bd816,220,220-1,coliving,,3000-01-01,Occupied (Unavailable),2021-12-02 19:57:22.426488,2022-01-06 22:27:33.903386,1860,1775,1775,1691,2,1,1691,1860
14617,a46823bd816,220,220-2,coliving,,3000-01-01,Occupied (Unavailable),2021-12-02 19:57:22.414458,2022-01-06 22:27:33.893765,1860,1775,1775,1691,2,1,1691,1860
14616,a46823bd816,216,216-2,coliving,,3000-01-01,Occupied (Unavailable),2021-12-02 19:57:22.40248,2022-01-06 22:27:33.882598,1860,1775,1775,1691,2,1,1691,1860
14615,a46823bd816,216,216-1,coliving,,3000-01-01,Occupied (Unavailable),2021-12-02 19:57:22.389992,2022-01-06 22:27:33.872703,1860,1775,1775,1691,2,1,1691,1860
14634,a46823bd816,320,320-2,coliving,,3000-01-01,Occupied (Unavailable),2021-12-02 19:57:22.617043,2022-01-06 22:27:33.853433,1860,1775,1775,1691,2,1,1691,1860
14607,a46823bd816,323,323-2,coliving,,3000-01-01,Occupied (Unavailable),2021-12-02 19:57:22.294434,2022-01-06 22:27:33.807676,1970,1880,1880,1791,2,1,1791,1970
14601,a46823bd816,426,426-2,coliving,,3000-01-01,Occupied (Unavailable),2021-12-02 19:57:22.221373,2022-01-06 22:27:33.777595,1860,1775,1775,1691,2,1,1691,1860
14606,a46823bd816,323,323-1,coliving,,3000-01-01,Occupied (Unavailable),2021-12-02 19:57:22.282538,2022-01-06 22:27:33.797654,1970,1880,1880,1791,2,1,1791,1970
14554,a46823bd816,319,319-2,coliving,,2021-12-27,Vacant Ready (Available),2021-12-02 19:57:21.666517,2022-01-06 22:27:33.734915,1970,1880,1880,1791,2,1,1791,1970
14597,a46823bd816,315,315-2,coliving,,3000-01-01,Occupied (Unavailable),2021-12-02 19:57:22.176044,2022-01-06 22:27:33.710239,1970,1880,1880,1791,2,1,1791,1970
14556,a46823bd816,326,326-2,coliving,,3000-01-01,Occupied (Unavailable),2021-12-02 19:57:21.688346,2022-01-06 22:27:33.534271,1860,1775,1775,1691,2,1,1691,1860
14555,a46823bd816,326,326-1,coliving,,3000-01-01,Occupied (Unavailable),2021-12-02 19:57:21.677421,2022-01-06 22:27:33.524955,1860,1775,1775,1691,2,1,1691,1860
14539,a46823bd816,415,415-2,coliving,,3000-01-01,Occupied (Unavailable),2021-12-02 19:57:21.493202,2022-01-06 22:27:33.474594,1860,1775,1775,1691,2,1,1691,1860
14538,a46823bd816,415,415-1,coliving,,3000-01-01,Occupied (Unavailable),2021-12-02 19:57:21.481753,2022-01-06 22:27:33.464625,1860,1775,1775,1691,2,1,1691,1860
14536,a46823bd816,322,322-2,coliving,,3000-01-01,Occupied (Unavailable),2021-12-02 19:57:21.459197,2022-01-06 22:27:33.445579,1860,1775,1775,1691,2,1,1691,1860
14521,a46823bd816,715,715-2,coliving,,3000-01-01,Occupied (Unavailable),2021-12-02 19:57:21.287076,2022-01-06 22:27:33.341664,1915,1828,1828,1741,2,1,1741,1915
14504,a46823bd816,811,811-1,coliving,,3000-01-01,Occupied (Unavailable),2021-12-02 19:57:21.088567,2022-01-06 22:27:33.277628,1970,1880,1880,1791,2,1,1791,1970
14495,a46823bd816,617,617-1,coliving,,3000-01-01,Occupied (Unavailable),2021-12-02 19:57:20.984085,2022-01-06 22:27:33.222219,1860,1775,1775,1691,2,1,1691,1860
14496,a46823bd816,825,825-1,coliving,,2022-02-14,Vacant Ready (Available),2021-12-02 19:57:20.996129,2022-01-27 01:52:26.99508,1970,1880,1880,1791,2,1,1791,1970
14494,a46823bd816,617,617-2,coliving,,3000-01-01,Occupied (Unavailable),2021-12-02 19:57:20.971756,2022-01-06 22:27:33.212206,1860,1775,1775,1691,2,1,1691,1860
14493,a46823bd816,619,619-2,coliving,,3000-01-01,Occupied (Unavailable),2021-12-02 19:57:20.957873,2022-01-06 22:27:33.202739,1860,1775,1775,1691,2,1,1691,1860
14492,a46823bd816,619,619-1,coliving,,3000-01-01,Occupied (Unavailable),2021-12-02 19:57:20.944215,2022-01-06 22:27:33.193441,1860,1775,1775,1691,2,1,1691,1860
14491,a46823bd816,213,213-2,coliving,,3000-01-01,Occupied (Unavailable),2021-12-02 19:57:20.930709,2022-01-06 22:27:33.183985,1970,1880,1880,1791,2,1,1791,1970
14485,a46823bd816,621,621-1,coliving,,3000-01-01,Occupied (Unavailable),2021-12-02 19:57:20.854609,2022-01-06 22:27:33.121342,1860,1775,1775,1691,2,1,1691,1860
14470,a46823bd816,611,611-2,coliving,,2022-02-07,Vacant Ready (Available),2021-12-02 19:57:20.656583,2022-02-01 20:19:06.663534,1860,1775,1775,1691,2,1,1691,1860
